WAPR -3.25 127.083
WRLK 2.117 117.45
WRLL -1.267 116.9
WITT 5.517 95.417
WAPP -3.7 128.083
WRSQ -7.867 110.917
WAMT 0.783 127.383
WIAG -4.45 105.183
WIOO -0.15 109.4
WIIL -7.733 109.017
WAMI 1.017 120.8
WAMM 1.533 124.917
WIOK -1.85 109.967
WAML -0.683 119.733
WRKC -8.633 122.25
WAMH 3.583 125.467
WRKS -10.5 121.833
WIBB 0.467 101.45
WIIA -6.233 106.65
WASR -0.883 134.05
WAPH -1.617 124.55
WASS -0.933 131.117
WRSJ -7.367 112.767
WRKR -10.733 123.067
WRKM -8.217 124.567
WRBM -0.95 114.9
WAPA -3.35 128.883
WABT -3.917 136.367
WIIH -6.25 106.9
WRLS -0.617 117.15
WRLR 3.333 117.567
WABO -1.867 136.233
WIKN 0.917 104.533
WIMB 1.5 97.633
WIII -6.117 106.65
WION 3.95 108.383
WAKK -8.467 140.383
WIIT -5.267 105.183
WAKT -6.1 140.3
WASF -2.883 132.25
WIAR -7.617 111.517
WIMM 3.567 98.683
WRLB 3.733 115.683
WITC 4.25 96.117
WIOS 0.117 111.533
WIPH -2.767 101.367
WAAB -5.467 122.617
WIPP -2.9 104.7
WAPN -2.083 126
WIAM -7.333 108.25
WIIJ -7.783 110.433
WABN -4.717 136.433
WIOI 1.083 109.667
WRKL -8.267 122.967
WIIB -6.9 107.583
WRSS -7.217 113.717
WAJW -4.067 138.95
WRRB -8.55 118.7
WRBI -2.7 110.7
WAMG 0.517 123.067
WAJI -1.833 138.717
WRKK -10.167 123.667
WIPL -3.883 102.333
WRBK -3.4 116.217
WASK -3.667 133.75
WRRS -8.433 117.417
WITM 5.233 97.2
WIAS -7.967 112.7
WIIS -6.983 110.383
WIPR 0.467 102.317
WIKK -2.167 106.133
WAPI -7.983 131.3
WIIK -6.55 107.667
WAMA 1.817 127.833
WAAA -5.067 119.55
WRSP -7.217 112.717
WRRA -8.533 116.067
WRBB -3.433 114.75
WAMP -1.383 120.733
WAAU -4.1 122.433
WIAA 5.867 95.317
WAMW -0.9 122.783
WABI -3.333 135.5
WRLG 2.85 117.333
WIMS 1.55 98.883
WAJJ -2.567 140.483
WRRR -8.75 115.167
WIMG -0.883 100.35
WABB -1.183 136.117
OIZI 27.2 60.7
OIFM 32.467 51.717
OIZJ 26.633 57.767
OIMB 32.867 59.2
OIZB 31.333 61.483
OITK 38.55 44.967
OISA 31.183 52.667
OITR 37.533 45.083
OIMM 36.267 59.633
OIBB 28.983 50.833
OIMS 36.217 57.667
OITT 38.083 46.283
OIAA 30.367 48.25
OIMH 35.267 59.217
OIZC 25.417 60.75
OIKK 30.25 56.967
OITZ 36.683 48.483
OIAG 30.767 49.667
OICG 34.517 45.583
OICC 34.267 47.117
OIAW 31.333 48.667
OIAI 31.983 49.267
OITS 36.25 46.267
OIMT 33.6 56.917
OICS 35.333 47
OISS 29.533 52.583
OIHR 34.1 49.4
OIYY 31.9 54.4
OIFS 32.333 50.85
OINR 36.9 50.667
OIFK 33.983 51.45
OIII 35.683 51.35
OIIS 35.55 53.383
OIGG 37.2 49.633
OING 36.817 54.467
OIZH 29.467 60.883
OISF 28.967 53.683
OIIK 36.25 50
OIBL 26.583 54.833
OIAH 30.433 50.767
OIKM 29.1 58.4
OIMN 37.467 57.333
OIKB 27.217 56.367
ORBS 33.267 44.233
ORMS 30.417 47.65
ORBM 36.317 43.15
ORBB 33.233 44.233
EINN 52.7 -8.917
EIDW 53.433 -6.25
EIKN 53.91 -8.818
EIME 53.3 -6.433
EICK 51.85 -8.483
LLBS 31.233 34.783
LLIB 32.98 35.57
LLET 29.55 34.95
LLOV 30 34.833
LLBG 32 34.9
LLJR 31.867 35.217
LLHA 32.8 35.033
LIRQ 43.8 11.2
LIPC 44.217 12.3
LIVF 43.517 12.733
LICE 37.567 14.283
LIEF 39.75 8.467
LIPB 46.467 11.333
LIBN 40.233 18.15
LIPH 45.65 12.183
LIPY 43.617 13.367
LIPF 44.833 11.617
LIBR 40.65 17.95
LIEC 39.1 9.517
LIPT 45.567 11.517
LIQV 43.4 10.867
LICT 37.917 12.5
LIEB 39.933 9.717
LIEH 40.567 8.167
LIBG 40.517 17.4
LIVR 46.3 11.783
LIQR 42.9 11.767
LIRH 41.633 13.3
LIEN 40.117 9.25
LIMG 44.05 8.117
LIBD 41.133 16.783
LIVE 46.833 10.5
LIMU 43.95 8.167
LICR 38.067 15.65
LICM 39.55 16.8
LIMY 44.25 7.8
LIRU 41.95 12.5
LIBE 41.7 15.95
LIBZ 40.633 15.8
LIRJ 42.733 10.4
LIBY 39.817 18.35
LIQC 40.55 14.2
LIQP 44.033 9.833
LIQK 40.017 15.283
LICG 36.817 11.967
LICL 37.083 14.217
LIQZ 40.917 12.95
LIRA 41.783 12.583
LIVM 44.45 12.3
LICB 36.933 14.6
LIEL 39.5 9.633
LIQW 44.083 9.983
LICA 38.9 16.25
LIED 39.35 8.967
LIPK 44.2 12.067
LIPP 45.4 11.867
LIBH 40.433 16.883
LIQJ 42.033 11.833
LIBT 42 15
LIRL 41.55 12.9
LIPO 45.401 10.316
LIPS 45.683 12.1
LIMP 44.821 10.295
LIRB 42.083 12.217
LIBV 40.767 16.933
LIRN 40.85 14.3
LIMC 45.617 8.733
LIEG 41.217 9.4
LIMF 45.217 7.65
LIMH 45.933 7.7
LIRZ 43.083 12.5
LIME 45.667 9.7
LIBA 41.533 15.717
LIPI 45.983 13.033
LIYW 46.033 12.617
LIPL 45.417 10.283
LIMJ 44.417 8.85
LIPX 45.383 10.867
LICP 38.1 13.3
LIVC 44.2 10.7
LIVO 46.5 13.583
LIPZ 45.5 12.333
LIRF 41.8 12.233
LIPE 44.533 11.3
LIBS 41.567 14.65
LIPQ 45.817 13.483
LIEE 39.25 9.067
LIVD 46.733 12.217
LIRG 42 12.733
LIPD 46.033 13.183
LIMN 45.517 8.667
LIQN 42.417 12.85
LIQB 43.467 11.85
LIBW 39.583 15.883
LICO 36.683 15.133
LIBC 39 17.067
LIRE 41.65 12.45
LIRM 41.05 14.067
LIBU 40.083 16.017
LIVT 45.65 13.75
LIRS 42.75 11.067
LIVP 46.15 11.033
LIEO 40.9 9.517
LIMK 45.033 7.733
LIRV 42.433 12.05
LICC 37.467 15.05
LIEP 39.667 9.433
LIBP 42.433 14.2
LIQO 42.383 11.167
LICZ 37.4 14.917
LIMV 44.633 8.933
LIRI 40.617 14.917
LIPA 46.033 12.6
LIQI 42.45 13.7
LIEA 40.633 8.283
LIML 45.433 9.283
LIBQ 39.333 16.4
LICD 35.5 12.6
LIRK 42.467 12.983
LICU 38.7 13.183
LIMO 45.867 9.067
LIRP 43.683 10.383
LIMS 44.917 9.733
LIRT 41.05 15.233
LIMT 44.433 9.933
LICJ 38.183 13.1
LICF 38.2 15.55
LIPR 44.033 12.617
LIQD 44.033 10.933
MKJS 18.5 -77.917
MKJP 17.933 -76.783
RJBB 34.417 135.25
RJTR 35.517 139.4
RJDT 34.283 129.333
RJBD 33.667 135.35
RJDB 33.75 129.783
ROIG 24.333 124.167
ROKJ 26.333 126.8
RJOS 34.133 134.617
ROAH 26.183 127.65
RJSY 38.817 139.783
RJCB 42.733 143.217
RJFZ 33.683 131.05
RJAH 36.183 140.417
ROTM 26.267 127.75
RORA 26.6 127.233
RJST 38.4 141.217
RJAW 24.783 141.317
RJFU 32.917 129.917
RJSD 38.05 138.417
RJOW 34.667 131.8
RJFA 33.883 130.65
RJSR 40.183 140.2
RJAA 35.767 140.383
RJKA 28.433 129.717
RJBH 34.367 132.433
RJCK 43.033 144.2
RJSS 38.133 140.917
RJOI 34.133 132.233
ROMY 24.783 125.283
RJTX 35.283 139.667
RJTK 35.4 139.917
RJTC 35.7 139.4
RJTQ 34.067 139.567
RJOP 34 134.633
RJFS 33.15 130.3
RJEC 43.667 142.45
RJSO 41.233 141.133
RJOF 34.033 131.55
RJFR 33.833 130.95
RJCT 42.9 143.167
RJBT 35.517 134.8
RJDC 33.933 131.283
RJKN 27.833 128.883
RJNT 36.65 137.183
RJDM 33.317 130.417
RJAO 27.083 142.183
RJSM 40.7 141.383
RJOT 34.217 134.017
RJOA 34.433 132.917
RJAI 35.733 139.917
RORY 27.05 128.4
RJSA 40.733 140.7
RJCO 43.117 141.383
RJCN 43.567 144.967
RJNH 34.75 137.7
RJTJ 35.833 139.417
RJCR 45.45 141.033
RJNY 34.817 138.3
RJNN 35.25 136.933
RJNK 36.383 136.417
RJOR 35.533 134.167
RJER 45.25 141.183
RJFC 30.383 130.667
RJOE 34.533 136.683
ROMD 25.833 131.233
RJTO 34.783 139.367
RORS 24.833 125.15
RJTA 35.45 139.45
RJSI 39.433 141.133
RJOH 35.483 133.25
RJFF 33.583 130.45
RORT 24.65 124.7
RJAF 36.167 137.933
RJCM 43.883 144.167
RJTE 34.983 139.833
RJFG 30.55 130.95
RJFT 32.833 130.85
RJSN 37.95 139.117
ROYN 24.467 122.983
RJFM 31.867 131.45
RODE 26.717 127.783
RJOK 33.533 133.667
RJOC 35.417 132.9
RJSK 39.617 140.217
RJAT 35.317 138.867
RJOM 33.817 132.7
RJFW 33.15 129.717
RJFK 31.8 130.717
RJSF 37.233 140.433
RJOO 34.783 135.45
RJCH 41.767 140.817
RORH 24.067 123.8
RJFO 33.483 131.733
RJNF 36.133 136.233
RODN 26.35 127.767
RJFN 32.083 131.45
RJKB 27.433 128.7
RJNG 35.383 136.867
RJSC 38.417 140.367
RJDO 33.217 129.05
RJAK 36.033 140.2
RJNO 36.183 133.333
RJDK 33.017 129.183
RJCC 42.8 141.667
RJTU 36.517 139.867
RJOY 34.6 135.6
RJFE 32.667 128.833
RJCS 42.983 144.4
RJAM 24.3 153.967
RJSH 40.55 141.467
RJEB 44.25 143.533
RJOZ 34.05 131.05
RJEO 42.067 139.45
RORK 25.917 131.333
RJTY 35.75 139.35
RJOB 34.75 133.85
RJCA 43.8 142.367
RJCY 42.317 140.983
RJTT 35.55 139.783
RJTH 33.117 139.783
RJCW 45.4 141.8
ROHF 26.3 127.767
RJTI 35.633 139.85
RJTL 35.8 140.017
RJTD 35.683 139.767
RJFY 31.367 130.833
TAKA 35.567 133.233
RJCJ 42.817 141.683
RJSU 38.233 140.917
RJKI 28.317 129.933
RJTF 35.667 139.533
OJMF 32.367 36.25
OJBD 32.55 35.85
OJMN 30.167 35.783
OJHF 32.2 37.133
OJAQ 29.633 35.017
OJAM 31.983 35.983
OJAI 31.667 35.967
OJHR 32.5 38.2
UATT 50.283 57.15
UARR 51.25 51.283
UACC 51.2 71.45
UATA 46.783 61.65
UATE 43.87 51.1
UAOO 44.85 65.5
UAAA 43.233 76.933
UAII 42.317 69.7
HKLU -2.267 40.833
HKNA -1.317 36.933
HKWJ 1.75 40.067
HKMO -4.033 39.617
HKLO 3.117 35.617
HKMA 3.933 41.867
HKML -3.233 40.1
HKNY -0.067 37.033
HKNK -0.267 36.1
HKMY 3.533 39.05
HKIS 0.35 37.583
HKNO -1.133 35.833
HKKI -0.1 34.75
HKKG 0.283 34.783
HKME 0.083 37.65
HKNC -1.3 36.75
HKEM -0.5 37.45
HKKS -0.667 34.783
HKEL 0.533 35.283
HKNI -0.5 36.967
HKGA -0.467 39.633
HKVO -3.4 38.567
HKJK -1.317 36.917
HKNW -1.317 36.817
HKKR -0.367 35.35
HKKT 1.017 35
HKMB 2.3 37.9
HKMU -2.283 37.833
NGBR -1.35 176
NGTU 3.033 172.783
NGTR -2.667 176.833
NGTA 1.35 172.917
ZKKC 40.667 129.2
ZKPY 39.033 125.783
RKTS 36.417 128.167
RKTB 37.017 126.05
RKSQ 37.7 125.7
RKSX 37.717 127.1
RKTE 36.4 127.5
RKSJ 38.2 127.55
RKNW 37.333 127.95
RKNF 37.75 128.667
RKPC 33.5 126.5
RKNR 37.1 128.9
RKSB 37.5 129.133
RKTV 37.067 127.883
RKSS 37.55 126.8
RKTP 36.4 126.35
RKSN 37.033 126.75
RKNH 37.433 127.95
RKPM 33.2 126.267
RKSC 37.35 126.917
RKSH 37.517 126.983
RKXX 38.067 127.35
RKSG 36.933 127
RKTD 36.333 127.383
RKSP 37.967 124.667
RKSM 37.433 127.117
RKSV 37.783 126.367
RKTM 36.933 126.45
RKJK 35.917 126.617
RKNN 37.75 128.95
RKNC 37.867 127.717
RKTA 36.55 128.717
RKPK 35.183 128.933
RKSW 37.25 127
RKTY 36.633 128.35
RKTH 35.983 129.417
RKTN 35.9 128.65
RKPU 35.55 129.317
RKTI 37.033 127.883
RKSL 37.567 126.967
RKTU 36.7 127.5
RKJY 34.833 127.617
RKSU 37.433 127.633
RKSO 37.1 127.033
RKSD 37.35 127.267
RKSY 37.517 126.983
RKNO 38.467 128.467
RKTF 36.3 127.4
RKJJ 35.117 126.817
RKTT 35.883 128.617
RKTW 36.2 126.55
RKPS 35.083 128.083
RKTG 35.85 128.583
RKST 37.917 127.05
RKSF 37.5 126.933
OKBK 29.217 47.983
UAFM 42.85 74.583
VLIP 15.117 105.167
VLSB 19.233 101.733
VLSV 15.683 106.433
VLLB 19.883 102.133
VLAP 14.8 106.833
VLTK 17.383 104.65
VLSK 16.55 104.65
VLVT 17.95 102.567
UMRW 57.4 21.533
UMRR 56.967 24.05
EVLA 56.483 21.017
OLBA 33.817 35.483
FXMU -29.45 27.55
FXMM -29.45 27.55
GLRB 6.25 -10.35
HLTD 30.133 9.5
HLLB 32.1 20.267
HLLS 27.017 14.45
HLLT 32.667 13.15
HLKF 24.217 23.3
HLGT 25.133 10.15
EYVI 54.633 25.1
EYPA 55.92 21.05
EYKA 54.9 23.92
ELLX 49.617 6.217
VMMC 22.167 113.567
LWSK 41.967 21.65
LWOH 41.117 20.8
FMSM -21.2 48.367
FMNQ -16.75 44.483
FMST -23.383 43.733
FMMS -17.083 49.817
FMSG -22.8 47.833
FMNA -12.35 49.3
FMNH -14.883 50.25
FMNV -13.367 50
FMSO -22.55 45.4
FMNS -14.283 50.167
FMMV -20.283 44.317
FMNN -13.317 48.317
FMNM -15.667 46.35
FMNL -14.633 47.767
FMMT -18.117 49.4
FMMO -18.05 44.033
FMSF -21.45 47.1
FMME -19.817 47.067
FMND -14.65 49.617
FMSD -25.033 46.95
FMMI -18.8 47.483
FMSR -21.75 43.367
FMMH -19.833 48.8
FWMG -14.433 35.25
FWCL -15.683 34.967
FWSM -13.75 34.583
FWDZ -14.317 34.267
FWKA -9.95 33.883
FWMY -14.083 34.917
FWKI -13.783 33.767
FWKK -12.917 34.267
FWUU -11.45 34.017
FWMZ -11.883 33.617
FWCT -9.7 33.267
WMKK 3.117 101.55
WMKD 3.617 103.217
WBKK 5.933 116.05
WMKL 6.333 99.733
WBGB 3.2 113.033
WMKM 2.267 102.25
WMKC 6.167 102.283
WBGG 1.483 110.333
WBGS 2.333 111.833
WMKP 5.3 100.267
WBKL 5.3 115.25
WBGR 4.333 113.983
WBKS 5.9 118.067
WMBA 4.217 100.7
WBKT 6.917 116.833
WMKJ 1.633 103.667
WBKW 4.267 117.883
VRMM 4.2 73.533
VRGN -0.683 73.15
GASN 13.333 -4.833
GANK 15.167 -7.283
GABS 12.533 -7.95
HCMM 2.033 45.35
GABG 11.417 -7.5
GANR 15.233 -9.35
HCMN 4.7 45.217
GAKT 13.067 -9.467
HCMV 9.5 45.567
GAGO 16.267 -0.05
GAKL 18.433 1.35
GAMK 15.867 2.217
GAHB 15.333 -1.683
GAKO 12.383 -5.467
HCMI 10.417 45.017
HCMH 9.5 44.083
GASG 13.4 -6.15
GAMB 14.517 -4.1
GAKY 14.433 -11.433
GASK 11.35 -5.683
GAKA 12.85 -11.233
GATS 20.2 0.983
GATB 16.717 -3
LMML 35.85 14.483
PKWA 8.717 167.733
PKMR 7.083 171.2
PKMJ 7.067 171.283
TFFF 14.6 -61
GQPA 20.517 -13.067
GQNI 16.6 -7.267
GQNA 16.7 -9.6
GQNK 16.15 -13.517
GQND 18.567 -11.433
GQPP 20.933 -17.033
GQNJ 19.75 -14.367
GQNB 17.533 -14.683
GQNN 18.1 -15.95
GQNR 16.5 -15.817
GQPT 25.233 -11.617
GQNF 16.633 -11.4
FIMR -19.683 63.417
FIMP -20.433 57.667
MMPR 20.683 -105.25
MMTL 20.083 -98.367
MMTO 19.35 -99.567
MMCS 31.633 -106.433
MMPB 19.05 -98.167
MMPS 15.867 -97.083
MMAS 21.883 -102.3
MMBT 15.783 -96.267
MMAA 16.767 -99.75
MMIA 19.267 -103.583
MMOX 16.967 -96.733
MMCP 19.85 -90.55
MMEP 21.517 -104.9
MMTP 14.783 -92.383
MMTC 25.533 -103.45
MMDO 24.133 -104.533
MMPN 19.4 -102.033
MMSP 22.15 -100.983
MMCB 18.883 -99.233
MMZO 19.15 -104.567
MMCU 28.7 -105.967
MMML 32.633 -117
MMNL 27.433 -99.567
MMLO 21 -101.483
MMPG 28.7 -100.517
MMMT 18.1 -94.583
MMZC 22.9 -102.683
MMQT 20.6 -100.383
MMSD 23.15 -109.7
MMCE 18.65 -91.8
MMIO 25.45 -100.983
MMCV 23.717 -98.967
MMCL 24.817 -107.4
MMVA 18 -92.817
MMMY 25.783 -100.1
MMPA 20.517 -97.467
MMMD 20.983 -89.65
MMCZ 20.533 -86.933
MMIT 16.45 -95.083
MMMM 19.85 -101.033
MMVR 19.15 -96.183
MMHO 29.067 -110.95
MMGL 20.517 -103.317
MMCN 27.317 -112.3
MMMA 25.767 -97.533
MMRX 26.017 -98.233
MMMV 26.883 -101.417
MMLM 25.683 -109.083
MMTM 22.283 -97.867
MMMZ 23.167 -106.267
MMTG 16.75 -93.117
MMLT 26.017 -111.35
MMCM 18.483 -88.3
MMLP 24.067 -110.367
MMMX 19.433 -99.1
MMZP 20.75 -103.467
MMGM 27.967 -110.933
MMUN 21.033 -86.867
MMLC 17.983 -102.217
MMZH 17.6 -101.467
MMAN 25.867 -100.233
MMTJ 32.55 -116.967
PTSA 5.35 162.95
PTYA 9.483 138.083
PTKK 7.467 151.85
PTTP 6.967 158.217
PTTK 5.35 162.95
PTPN 6.983 158.2
UKII 47.017 28.983
LUCH 45.844 28.265
LUBL 47.834 27.769
LUKK 46.928 28.931
ZMUB 47.85 106.767
GMMZ 30.933 -6.9
GMFI 33.5 -5.167
GMFZ 34.217 -4
GMAT 28.45 -11.15
GMMC 33.567 -7.667
GMME 34.05 -6.767
GMMN 33.367 -7.583
GMMF 29.367 -10.183
GMTA 35.183 -3.85
GMFN 35.15 -2.917
GMMI 31.517 -9.783
GMFO 34.783 -1.933
GMFF 33.933 -4.983
GMAA 30.383 -9.567
GMFK 31.933 -4.4
GMAD 30.333 -9.4
GMMY 34.3 -6.6
GMTN 35.583 -5.333
GMMX 31.617 -8.033
GMML 27.167 -13.216
GMMS 32.283 -9.233
GMTT 35.733 -5.9
GMFM 33.883 -5.533
FQIN -23.867 35.383
FQQL -17.883 36.883
FQPB -12.983 40.533
FQXA -25.05 33.633
FQMP -11.35 40.367
FQLC -13.3 35.233
FQLU -15.033 40.667
FQTT -16.1 33.633
FQTE -16.183 33.583
FQBR -19.8 34.9
FQMA -25.917 32.567
FQNP -15.1 39.283
FQCH -19.117 33.467
FQVL -22 35.317
FQCB -14.817 36.533
VBLS 22.933 97.75
VBPA 16.75 97.667
VBSY 18.467 94.35
VBBS 16.767 94.767
VBCI 14.117 93.367
VBMM 16.5 97.617
VYYY 16.767 96.167
VYSW 20.133 92.883
VBTV 14.1 98.217
VBML 20.833 95.833
VBMK 25.367 97.4
VBRR 16.9 96.183
VBHL 24.867 94.917
VBPR 18.8 95.217
VBPT 27.333 97.417
VBRM 21.983 96.1
VBBM 24.267 97.2
VBRN 12.433 98.6
VBKG 21.3 99.617
VBKP 19.417 93.55
FYKT -26.533 18.117
FYWB -22.983 14.65
FAGB -22.467 18.967
FYGF -19.6 18.117
FYRU -17.917 19.767
FYWW -22.567 17.1
FYRK -22.983 14.65
FYWH -22.483 17.467
FYLZ -26.683 15.25
ANAU -0.533 166.917
VNPK 28.217 84
VNVT 26.483 87.267
VNKT 27.7 85.367
VNTJ 27.35 87.667
VNJL 29.283 82.167
VNSI 27.167 84.983
VNSK 28.6 81.617
VNBW 27.517 83.45
EHRD 51.95 4.45
TNCE 17.483 -62.983
EHGR 51.567 4.933
EHSB 52.133 5.283
EHDL 52.067 5.883
EHDB 52.1 5.183
EHWO 51.45 4.333
EHAM 52.3 4.767
TNCM 18.05 -63.117
EHKD 52.917 4.783
EHVK 51.65 5.7
EHEH 51.45 5.417
TNCC 12.2 -68.967
EHBK 50.917 5.783
EHGG 53.133 6.583
EHLW 53.217 5.767
EHVB 52.183 4.417
EHTW 52.267 6.9
TNCB 12.15 -68.283
EHVL 53.25 4.917
TNCC 12.2 -68.967
TNCM 18.05 -63.117
TNCB 12.15 -68.283
TNCE 17.483 -62.983
NWWE -22.6 167.45
NWWL -20.767 167.233
NWWW -22.017 166.217
NWWR -21.483 168.033
NWWN -22.267 166.45
NWWV -20.65 166.583
NWWK -20.567 164.283
NZDN -45.933 170.2
PLCH 1.983 -157.483
NZAA -37.017 174.8
NZRN -29.25 -177.917
NZHK -42.717 170.983
NZOH -40.2 175.367
NZCH -43.483 172.55
NZWN -41.333 174.8
NZWP -36.783 174.633
NZTG -37.667 176.2
NZGS -38.667 177.983
NZKI -42.417 173.7
NZCI -43.95 -176.567
PLFA 3.85 -159.367
NZNV -46.7 168.55
NZPP -40.9 174.983
NZNP -39.017 174.183
NZRO -38.117 176.317
MNCH 12.633 -87.133
MNRS 11.417 -85.833
MNMG 12.15 -86.167
MNBL 12 -86.767
MNJG 13.083 -85.983
MNPC 14.05 -83.367
MNJU 12.1 -85.367
DNSO 13.017 5.25
DNJO 9.867 8.9
DRZF 13.417 12.783
DNOS 7.783 4.483
DNGU 12.167 6.7
DRZR 13.783 8.983
DRRL 14.2 1.45
DNEN 6.467 7.55
DRRT 14.9 5.25
DRRB 13.8 5.25
DNCA 4.967 8.35
DNMK 7.683 8.617
DNKA 10.6 7.45
DNMM 6.583 3.333
DRZA 16.967 7.983
DRRM 13.467 7.083
DNIB 7.433 3.9
DRZG 13.983 10.3
DNKN 12.05 8.533
DRZM 13.233 11.983
DRRG 11.883 3.45
DNMA 11.85 13.083
DNIL 8.483 4.583
DNBI 9.1 6.017
DRRN 13.483 2.167
DRRI 18.683 12.917
DNZA 11.133 7.683
DNPO 4.85 7.017
DNYO 9.233 12.467
DNSO 13.017 5.25
DNIL 8.483 4.583
DNPO 4.85 7.017
DNMA 11.85 13.083
DNYO 9.233 12.467
DNBI 9.1 6.017
DNOS 7.783 4.483
DNIB 7.433 3.9
DNEN 6.467 7.55
DNZA 11.133 7.683
DNMM 6.583 3.333
DNGU 12.167 6.7
DNMK 7.683 8.617
DNJO 9.867 8.9
DNCA 4.967 8.35
DNKN 12.05 8.533
DNKA 10.6 7.45
ENML 62.75 7.267
ENHK 70.483 22.15
ENVA 63.467 10.933
ENSK 68.583 15.017
ENSH 68.25 14.667
ENOL 63.7 9.6
ENBJ 74.517 19.017
ENLK 68.15 13.617
ENBM 60.65 6.5
ENHE 65.325 2.327
ENRA 66.367 14.3
ENHV 71.017 25.983
ENSG 61.15 7.133
ENTC 69.683 18.917
ENMH 71.033 27.833
ENRS 67.517 12.1
ENFL 61.583 5.033
ENBV 70.867 29.033
ENTO 59.2 10.267
ENDI 60.417 8.517
ENSR 69.783 20.967
ENST 65.967 12.467
ENMS 65.8 13.133
ENAL 62.567 6.117
ENEK 56.55 3.25
ENGM 60.2 11.083
ENHO 76.5 25.067
ENRM 64.833 11.15
ENBO 67.267 14.367
ENBN 65.467 12.217
ENOA 59.317 10.45
ENVD 70.067 29.85
ENBR 60.283 5.233
ENKR 69.733 29.9
ENNK 68.467 17.5
ENKB 63.117 7.833
ENSO 59.8 5.35
ENSN 59.183 9.567
ENAN 69.3 16.15
ENRY 59.383 10.783
ENNA 70.067 24.983
ENJA 70.933 -8.667
ENRO 62.583 11.35
ENKA 69 23.033
ENSS 70.35 31.05
ENNM 64.467 11.583
ENAT 69.983 23.367
ENZV 58.883 5.633
ENHF 70.667 23.667
ENFR 59.933 2
ENGC 61.033 2.033
ENSB 78.25 15.467
ENEV 68.517 16.683
ENBS 70.633 29.733
ENDU 69.067 18.533
ENSD 61.833 6.117
ENDR 64.356 7.792
ENFG 61 9.3
ENBL 61.45 5.867
ENCN 58.2 8.083
ENLI 58.1 6.633
ENHD 59.35 5.217
ENNO 59.567 9.217
ENFB 59.9 10.633
ENAS 78.917 11.933
ENOV 62.183 6.067
OOKB 26.217 56.233
OOMS 23.583 58.283
LRTC 45.183 28.817
LRSV 47.65 26.25
LROP 44.55 26.1
OOMA 20.667 58.9
LRBC 46.583 26.967
LRCS 45.417 22.25
LRSB 45.8 24.15
LRSM 47.8 22.883
OOFD 22.35 56.483
OOSH 24.467 56.633
OOSR 22.533 59.483
LRIA 47.167 27.633
LRCL 46.783 23.567
OOSQ 23.067 57.65
LRTR 45.767 21.25
LRCK 44.333 28.433
LROD 47.05 21.933
OOTH 17.667 54.033
LRAR 46.2 21.4
OOSA 17.033 54.083
LRTM 46.533 24.533
LRCV 44.233 23.867
LRBM 47.667 23.583
OOBR 24.233 55.783
LRBS 44.5 26.133
OPQT 30.25 66.883
OPPS 34.017 71.583
OPLA 31.517 74.4
OPDI 31.817 70.917
OPPG 26.967 64.1
OPKD 25.383 68.417
OPSB 29.55 67.883
OPMT 30.2 71.433
OPJA 28.3 68.467
OPNH 26.25 68.367
OPJI 25.067 61.8
OPLH 31.55 74.333
OPMI 32.55 71.517
OPRN 33.617 73.1
OPSR 32.05 72.667
OPRS 34.067 71.983
OPKC 24.9 67.133
PTKR 7.333 134.483
PTRO 7.367 134.533
MPLB 8.967 -79.55
MPBO 9.35 -82.25
MPMG 8.983 -79.517
MPCH 9.467 -82.517
MPNU 7.833 -80.283
MPFS 9.333 -79.983
MPSA 8.083 -80.95
MPHO 8.917 -79.6
MPTO 9.05 -79.367
MPDA 8.4 -82.417
AYWK -3.567 143.633
AYMD -5.217 145.783
AYPY -9.433 147.217
SGES -25.45 -54.85
SGAS -25.267 -57.633
SGCO -23.417 -57.3
SGME -22.017 -60.6
SGNA -20.717 -61.917
SGEN -27.317 -55.833
SPQU -16.317 -71.55
SPHO -13.133 -74.217
SPHI -6.783 -79.833
SPJR -7.133 -78.467
SPHY -13.717 -73.35
SPME -3.55 -80.4
SPPY -6.217 -77.833
SPJI -7.217 -76.717
SPJL -15.483 -70.15
SPMS -5.9 -76.083
SPIM -12 -77.117
SPST -6.45 -76.383
SPTN -18.067 -70.3
SPHZ -9.35 -77.6
SPRU -8.1 -79.033
SPCL -8.417 -74.6
SPJN -15.383 -75.167
SPZO -13.55 -71.983
SPSO -13.75 -76.283
SPYL -4.567 -81.25
SPTU -12.633 -69.2
SPGM -9.133 -75.95
SPNC -9.9 -75.75
SPEO -9.167 -78.517
SPQT -3.75 -73.25
SPAY -10.733 -73.783
SPJA -6.05 -77.15
SPUR -5.183 -80.6
RPUD 14.133 122.983
RPLI 18.183 120.533
RPUB 16.417 120.6
RPMD 7.117 125.65
RPWL 8.483 124.633
RPVP 9.75 118.733
RPWS 9.8 125.5
RPUW 13.367 121.833
RPUO 20.45 121.967
RPUA 18.367 121.633
RPLB 14.8 120.267
RPMS 14.5 120.917
RPVT 9.6 123.85
RPUQ 17.567 120.383
RPWY 8.15 125.083
RPWE 9.933 125.517
RPUI 15.333 119.967
RPUT 17.617 121.733
RPMR 12.583 122.267
RPWC 7.167 124.217
RPVM 12.367 123.617
RPUK 13.417 121.183
RPXT 14.083 122.017
RPMK 15.167 120.567
RPVF 12.483 124.633
RPWB 6.117 125.183
RPMT 10.3 123.967
RPWG 8.6 123.35
RPUR 15.767 121.567
